,ticker,name_en,category,sub_category,name_cn
1702,3132,C-SHS CSI HLC,Exchange Traded Products,Exchange Traded Funds,添富中証醫藥
1703,3135,F CSOP OIL ETF,Exchange Traded Products,Exchange Traded Funds,Ｆ南方東英原油
1704,3136,HGI MSCIA50,Exchange Traded Products,Exchange Traded Funds,嘉實明晟５０
1705,3137,CSOP CES A80,Exchange Traded Products,Exchange Traded Funds,南方中華８０
1706,3140,VG S&P 500,Exchange Traded Products,Exchange Traded Funds,領航標普５００
1707,3141,BMO ASIA IGBOND,Exchange Traded Products,Exchange Traded Funds,ＢＭＯ亞洲投資債
1708,3143,BMO HK BANKS,Exchange Traded Products,Exchange Traded Funds,ＢＭＯ香港銀行股
1709,3145,BMO ASIA HIGHDV,Exchange Traded Products,Exchange Traded Funds,ＢＭＯ亞洲高息股
1710,3146,ISHARESDAX,Exchange Traded Products,Exchange Traded Funds,安碩ＤＡＸ
1711,3147,CSOP CHINEXT,Exchange Traded Products,Exchange Traded Funds,南方中創業板
1712,3149,CSOP MSCI A I,Exchange Traded Products,Exchange Traded Funds,南方ＭＡ國際
1713,3150,HGI CSI500,Exchange Traded Products,Exchange Traded Funds,嘉實中證五百
1714,3153,MR A HEALTH ETF,Exchange Traded Products,Exchange Traded Funds,未來亞洲醫療保健
1715,3155,ISHARESES50,Exchange Traded Products,Exchange Traded Funds,安碩ＥＳ５０
1716,3156,GFI MSCI A I,Exchange Traded Products,Exchange Traded Funds,廣發明晟Ａ國
1717,3157,CAM SCSMALLCAP,Exchange Traded Products,Exchange Traded Funds,華夏港股通小型股
1718,3160,BMO JAPAN HDG,Exchange Traded Products,Exchange Traded Funds,ＢＭＯ日股對沖
1719,3161,XIE CHIMER ETF,Exchange Traded Products,Exchange Traded Funds,易亞中概股
1720,3162,ISHARESMSCIAI,Exchange Traded Products,Exchange Traded Funds,安碩ＭＡ中國
1721,3165,BMO EU QLTY HDG,Exchange Traded Products,Exchange Traded Funds,ＢＭＯ歐優股對沖
1722,3167,CSOP NEW CHINA,Exchange Traded Products,Exchange Traded Funds,南方中國新行業
1723,3170,ISHARESKS200,Exchange Traded Products,Exchange Traded Funds,安碩韓國二百
1724,3171,COMSTAGE DAX,Exchange Traded Products,Exchange Traded Funds,ＣＯＭＳ德股
1725,3173,PREMIA NEW ECON,Exchange Traded Products,Exchange Traded Funds,ＰＰ中國新經濟
1726,3175,F SAMSUNG OIL,Exchange Traded Products,Exchange Traded Funds,Ｆ三星原油期
1727,3177,COMSTAGE DIVDAX,Exchange Traded Products,Exchange Traded Funds,ＣＯＭＳ德高息股
1728,3180,CAM CES A80,Exchange Traded Products,Exchange Traded Funds,華夏中華八十
1729,3188,CAM CSI300,Exchange Traded Products,Exchange Traded Funds,華夏滬深三百
1730,3199,CSOP 5YCGBOND,Exchange Traded Products,Exchange Traded Funds,南方五年國債
1731,3300,CHINA GLASS,Equity,Equity Securities (Main Board),中國玻璃
1732,3301,RONSHINECHINA,Equity,Equity Securities (Main Board),融信中國
1733,3303,JUTAL OIL SER,Equity,Equity Securities (Main Board),巨濤海洋石油服務
1734,3306,JNBY,Equity,Equity Securities (Main Board),江南布衣
1735,3308,GOLDEN EAGLE,Equity,Equity Securities (Main Board),金鷹商貿集團
1736,3311,CHINA STATE CON,Equity,Equity Securities (Main Board),中國建築國際
1737,3313,ARTGO HOLDINGS,Equity,Equity Securities (Main Board),雅高控股
1738,3315,GOLDPAC GROUP,Equity,Equity Securities (Main Board),金邦達寶嘉
1739,3318,CHINA FLAVORS,Equity,Equity Securities (Main Board),中國香精香料
1740,3320,CHINARES PHARMA,Equity,Equity Securities (Main Board),華潤醫藥
1741,3322,WIN HANVERKY,Equity,Equity Securities (Main Board),永嘉集團
1742,3323,CNBM,Equity,Equity Securities (Main Board),中國建材
1743,3326,PERFECT GROUP,Equity,Equity Securities (Main Board),保發集團
1744,3328,BANKCOMM,Equity,Equity Securities (Main Board),交通銀行
1745,3329,BOCOM INTL,Equity,Equity Securities (Main Board),交銀國際
1746,3330,LINGBAO GOLD,Equity,Equity Securities (Main Board),靈寶黃金
1747,3331,VINDA INT'L,Equity,Equity Securities (Main Board),維達國際
1748,3332,SINOLIFE UTD,Equity,Equity Securities (Main Board),中生聯合
1749,3333,EVERGRANDE,Equity,Equity Securities (Main Board),中國恒大
1750,3335,DBA TELECOM,Equity,Equity Securities (Main Board),ＤＢＡ電訊
1751,3336,JU TENG INTL,Equity,Equity Securities (Main Board),巨騰國際
1752,3337,ANTON OILFIELD,Equity,Equity Securities (Main Board),安東油田服務
1753,3339,LONKING,Equity,Equity Securities (Main Board),中國龍工
1754,3344,ADDCHANCE,Equity,Equity Securities (Main Board),互益集團
1755,3355,ASMC,Equity,Equity Securities (Main Board),先進半導體
1756,3360,FE HORIZON,Equity,Equity Securities (Main Board),遠東宏信
1757,3363,ZHENGYE INT'L,Equity,Equity Securities (Main Board),正業國際
1758,3366,OCT (ASIA),Equity,Equity Securities (Main Board),華僑城（亞洲）
1759,3368,PARKSON GROUP,Equity,Equity Securities (Main Board),百盛集團
1760,3369,QHD PORT,Equity,Equity Securities (Main Board),秦港股份
1761,3377,SINO-OCEAN GP,Equity,Equity Securities (Main Board),遠洋集團
1762,3378,XIAMEN PORT,Equity,Equity Securities (Main Board),廈門港務
1763,3380,LOGAN PPT,Equity,Equity Securities (Main Board),龍光地產
1764,3382,TIANJINPORT DEV,Equity,Equity Securities (Main Board),天津港發展
1765,3383,AGILE GROUP,Equity,Equity Securities (Main Board),雅居樂集團
1766,3389,HENGDELI,Equity,Equity Securities (Main Board),亨得利
1767,3393,WASION GROUP,Equity,Equity Securities (Main Board),威勝集團
1768,3395,PERSTA,Equity,Equity Securities (Main Board),PERSTA
1769,3396,LEGENDHOLDING,Equity,Equity Securities (Main Board),聯想控股
1770,3398,CHINA TING,Equity,Equity Securities (Main Board),華鼎控股
1771,3399,YUEYUN TRANS,Equity,Equity Securities (Main Board),粵運交通
1772,3600,MODERN DENTAL,Equity,Equity Securities (Main Board),現代牙科
1773,3606,FUYAO GLASS,Equity,Equity Securities (Main Board),福耀玻璃
1774,3608,YONGSHENG MAT,Equity,Equity Securities (Main Board),永盛新材料
1775,3618,CQRC BANK,Equity,Equity Securities (Main Board),重慶農村商業銀行
1776,3623,C SUCCESS FIN,Equity,Equity Securities (Main Board),中國金融發展
1777,3626,HSSP INTL,Equity,Equity Securities (Main Board),HSSP INTL
1778,3628,RENHENG ENT,Equity,Equity Securities (Main Board),仁恒實業控股
1779,3633,ZHONGYU GAS,Equity,Equity Securities (Main Board),中裕燃氣
1780,3636,POLY CULTURE,Equity,Equity Securities (Main Board),保利文化
1781,3638,HUABANG FIN,Equity,Equity Securities (Main Board),華邦金融
1782,3639,YIDA CHINA,Equity,Equity Securities (Main Board),億達中國
1783,3663,XIEZHONG INTL,Equity,Equity Securities (Main Board),協眾國際控股
1784,3666,TANSH,Equity,Equity Securities (Main Board),國際天食
1785,3669,YONGDA AUTO,Equity,Equity Securities (Main Board),永達汽車
1786,3678,HOLLY FUTURES,Equity,Equity Securities (Main Board),弘業期貨
1787,3683,GREAT HARVEST,Equity,Equity Securities (Main Board),榮豐聯合控股
1788,3686,CLIFFORDML,Equity,Equity Securities (Main Board),祈福生活服務
1789,3688,TOP SPRING,Equity,Equity Securities (Main Board),萊蒙國際
1790,3689,KANGHUA HEALTH,Equity,Equity Securities (Main Board),康華醫療
1791,3698,HUISHANG BANK,Equity,Equity Securities (Main Board),徽商銀行
1792,3708,YAT SING HLDG,Equity,Equity Securities (Main Board),日成控股
1793,3709,KORADIOR,Equity,Equity Securities (Main Board),珂萊蒂爾
1794,3728,CHING LEE,Equity,Equity Securities (Main Board),正利控股
1795,3737,ZHONGZHIPHARM,Equity,Equity Securities (Main Board),中智藥業
1796,3768,DCWT,Equity,Equity Securities (Main Board),滇池水務
1797,3773,NNK,Equity,Equity Securities (Main Board),年年卡
1798,3777,C FIBER OPTIC,Equity,Equity Securities (Main Board),中國光纖
1799,3778,CHINA WEAVING,Equity,Equity Securities (Main Board),中國織材控股
1800,3788,CHINA HANKING,Equity,Equity Securities (Main Board),中國罕王
1801,3789,ROYAL DELUXE,Equity,Equity Securities (Main Board),御佳控股
1802,3799,DALI FOODS,Equity,Equity Securities (Main Board),達利食品
1803,3800,GCL-POLY ENERGY,Equity,Equity Securities (Main Board),保利協鑫能源
1804,3808,SINOTRUK,Equity,Equity Securities (Main Board),中國重汽
1805,3813,POU SHENG INT'L,Equity,Equity Securities (Main Board),寶勝國際
1806,3816,KFM KINGDOM,Equity,Equity Securities (Main Board),ＫＦＭ金德
1807,3818,CHINA DONGXIANG,Equity,Equity Securities (Main Board),中國動向
1808,3822,SAM WOO CONS,Equity,Equity Securities (Main Board),三和建築集團
1809,3823,TECH PRO,Equity,Equity Securities (Main Board),德普科技
1810,3828,MING FAI INT'L,Equity,Equity Securities (Main Board),明輝國際
1811,3830,KIDDIELAND,Equity,Equity Securities (Main Board),童園國際
1812,3833,XINXIN MINING,Equity,Equity Securities (Main Board),新疆新鑫礦業
1813,3836,HARMONY AUTO,Equity,Equity Securities (Main Board),和諧汽車
1814,3838,CHINA STARCH,Equity,Equity Securities (Main Board),中國澱粉
1815,3839,CT ENTERPRISE,Equity,Equity Securities (Main Board),正大企業國際
1816,3848,WEALTHY WAY,Equity,Equity Securities (Main Board),富道集團
1817,3866,BQD,Equity,Equity Securities (Main Board),青島銀行
1818,3868,QX PAPER,Equity,Equity Securities (Main Board),群星紙業
1819,3869,HOSPITAL CORP,Equity,Equity Securities (Main Board),弘和仁愛醫療
1820,3882,SKYLIGHT HLDG,Equity,Equity Securities (Main Board),天彩控股
1821,3883,CHINA AOYUAN,Equity,Equity Securities (Main Board),中國奧園
1822,3886,TOWN HEALTH,Equity,Equity Securities (Main Board),康健國際醫療
1823,3888,KINGSOFT,Equity,Equity Securities (Main Board),金山軟件
1824,3889,GLOBAL SWEET,Equity,Equity Securities (Main Board),大成糖業
1825,3893,CROSSTEC,Equity,Equity Securities (Main Board),易緯集團
1826,3898,CRRC TIMES ELEC,Equity,Equity Securities (Main Board),中車時代電氣
1827,3899,CIMC ENRIC,Equity,Equity Securities (Main Board),中集安瑞科
1828,3900,GREENTOWN CHINA,Equity,Equity Securities (Main Board),綠城中國
1829,3903,HANHUA FIN,Equity,Equity Securities (Main Board),瀚華金控
1830,3908,CICC,Equity,Equity Securities (Main Board),中金公司
1831,3918,NAGACORP,Equity,Equity Securities (Main Board),金界控股
1832,3933,UNITED LAB,Equity,Equity Securities (Main Board),聯邦制藥
1833,3939,WANGUO MINING,Equity,Equity Securities (Main Board),萬國國際礦業
1834,3948,YITAI COAL,Equity,Equity Securities (Main Board),伊泰煤炭
1835,3958,DFZQ,Equity,Equity Securities (Main Board),東方證券
1836,3963,RONGZHONG FIN,Equity,Equity Securities (Main Board),融眾金融
1837,3966,CH BAOFENG INTL,Equity,Equity Securities (Main Board),中國寶豐國際
1838,3968,CM BANK,Equity,Equity Securities (Main Board),招商銀行
1839,3969,CHINA CRSC,Equity,Equity Securities (Main Board),中國通號
1840,3983,CHINA BLUECHEM,Equity,Equity Securities (Main Board),中海石油化學
1841,3988,BANK OF CHINA,Equity,Equity Securities (Main Board),中國銀行
1842,3989,CAPITAL ENV,Equity,Equity Securities (Main Board),首創環境
1843,3993,CMOC,Equity,Equity Securities (Main Board),洛陽鉬業
1844,3996,CH ENERGY ENG,Equity,Equity Securities (Main Board),中國能源建設
1845,3998,BOSIDENG,Equity,Equity Securities (Main Board),波司登
1846,3999,DACHAN FOOD,Equity,Equity Securities (Main Board),大成食品
1847,4004,EFN 2.53 2006,Debt Securities,,EFN 2.53 2006
1848,4006,EFN 2.39 2508,Debt Securities,,EFN 2.39 2508
1849,4009,EFN 2.44 2012,Debt Securities,,EFN 2.44 2012
1850,4012,EFN 3.32 2602,Debt Securities,,EFN 3.32 2602
1851,4016,EFN 2.31 2106,Debt Securities,,EFN 2.31 2106
1852,4018,EFN 2.07 2608,Debt Securities,,EFN 2.07 2608
1853,4021,EFN 1.19 2112,Debt Securities,,EFN 1.19 2112
1854,4024,EFN 1.51 2702,Debt Securities,,EFN 1.51 2702
1855,4028,EFN 0.97 2206,Debt Securities,,EFN 0.97 2206
1856,4030,EFN 0.80 2708,Debt Securities,,EFN 0.80 2708
1857,4033,EFN 0.55 2212,Debt Securities,,EFN 0.55 2212
1858,4034,EFN 0.27 1712,Debt Securities,,EFN 0.27 1712
1859,4036,EFN 1.49 2802,Debt Securities,,EFN 1.49 2802
1860,4037,EFN 0.53 1803,Debt Securities,,EFN 0.53 1803
1861,4039,EFN 1.09 2306,Debt Securities,,EFN 1.09 2306
1862,4040,EFN 0.79 1806,Debt Securities,,EFN 0.79 1806
1863,4042,EFN 2.49 2808,Debt Securities,,EFN 2.49 2808
1864,4043,EFN 1.52 1809,Debt Securities,,EFN 1.52 1809
1865,4045,EFN 1.94 2312,Debt Securities,,EFN 1.94 2312
1866,4046,EFN 1.17 1812,Debt Securities,,EFN 1.17 1812
1867,4048,EFN 2.48 2902,Debt Securities,,EFN 2.48 2902
1868,4049,EFN 1.35 1903,Debt Securities,,EFN 1.35 1903
1869,4051,EFN 1.96 2406,Debt Securities,,EFN 1.96 2406
1870,4052,EFN 1.34 1906,Debt Securities,,EFN 1.34 1906
1871,4054,EFN 2.24 2908,Debt Securities,,EFN 2.24 2908
1872,4055,EFN 1.49 1909,Debt Securities,,EFN 1.49 1909
1873,4057,EFN 1.84 2412,Debt Securities,,EFN 1.84 2412
1874,4058,EFN 1.32 1912,Debt Securities,,EFN 1.32 1912
1875,4062,EFN 0.42 1711,Debt Securities,,EFN 0.42 1711
1876,4063,EFN 0.93 1802,Debt Securities,,EFN 0.93 1802
1877,4064,EFN 0.67 1805,Debt Securities,,EFN 0.67 1805
1878,4065,EFN 0.50 1808,Debt Securities,,EFN 0.50 1808
1879,4066,EFN 0.55 1811,Debt Securities,,EFN 0.55 1811
1880,4067,EFN 0.99 1902,Debt Securities,,EFN 0.99 1902
1881,4068,EFN 0.80 1905,Debt Securities,,EFN 0.80 1905
1882,4069,EFN 0.77 1908,Debt Securities,,EFN 0.77 1908
1883,4169,EFN 4.65 2208,Debt Securities,,EFN 4.65 2208
1884,4172,EFN 3.52 1712,Debt Securities,,EFN 3.52 1712
1885,4175,EFN 2.71 2302,Debt Securities,,EFN 2.71 2302
1886,4179,EFN 3.56 1806,Debt Securities,,EFN 3.56 1806
1887,4181,EFN 3.27 2308,Debt Securities,,EFN 3.27 2308
1888,4184,EFN 1.61 1812,Debt Securities,,EFN 1.61 1812
1889,4187,EFN 1.73 2402,Debt Securities,,EFN 1.73 2402
1890,4190,EFN 2.64 1906,Debt Securities,,EFN 2.64 1906
1891,4193,EFN 2.60 2408,Debt Securities,,EFN 2.60 2408
1892,4196,EFN 2.16 1912,Debt Securities,,EFN 2.16 1912
1893,4199,EFN 2.95 2502,Debt Securities,,EFN 2.95 2502
1894,4203,HKGB 2.93 2001,Debt Securities,,HKGB 2.93 2001
1895,4209,HKGB 2.46 2108,Debt Securities,,HKGB 2.46 2108
1896,4215,HKGB 1.10 2301,Debt Securities,,HKGB 1.10 2301
1897,4216,HKGB 0.61 1802,Debt Securities,,HKGB 0.61 1802
1898,4219,HKGB 1.47 1902,Debt Securities,,HKGB 1.47 1902
1899,4221,HKGB 2.22 2408,Debt Securities,,HKGB 2.22 2408
1900,4223,HKGB SUKUK 1909,Debt Securities,,HKGB SUKUK 1909
1901,4225,HKGB 1.06 2002,Debt Securities,,HKGB 1.06 2002
1902,4226,HKGB SUKUK 2006,Debt Securities,,HKGB SUKUK 2006
1903,4227,HKGB 2.13 3007,Debt Securities,,HKGB 2.13 3007
1904,4228,HKGB IBOND 1808,Debt Securities,,政府債券一八零八
1905,4229,HKGB 0.91 2011,Debt Securities,,HKGB 0.91 2011
1906,4230,HKGB 1.68 2601,Debt Securities,,HKGB 1.68 2601
1907,4231,HKGB IBOND 1906,Debt Securities,,政府債券一九零六
1908,4232,HKGB 1.89 3203,Debt Securities,,HKGB 1.89 3203
1909,4233,HKGB SUKUK 2702,Debt Securities,,HKGB SUKUK 2702
1910,4234,HKGB 1.16 2205,Debt Securities,,HKGB 1.16 2205
1911,4235,HKGB 1.25 2706,Debt Securities,,HKGB 1.25 2706
1912,4300,CALC BD2 B2108,Debt Securities,,CALC BD2 B2108
1913,4301,CHALCO CH B2108,Debt Securities,,CHALCO CH B2108
1914,4302,CMHI FIN N1806,Debt Securities,,CMHI FIN N1806
1915,4303,HKCG FIN N1808,Debt Securities,,HKCG FIN N1808
1916,4304,CHARM LGT N2108,Debt Securities,,CHARM LGT N2108
1917,4305,STANC PSCCSB,Debt Securities,,STANC PSCCSB
1918,4306,CLP-PF N2403,Debt Securities,,CLP-PF N2403
1919,4307,KCRC 1000 N1905,Debt Securities,,KCRC 1000 N1905
1920,4308,GRNL GLB N1909,Debt Securities,,GRNL GLB N1909
1921,4309,RKI O FIN N2109,Debt Securities,,RKI O FIN N2109
1922,4310,FE CONSOR N2109,Debt Securities,,FE CONSOR N2109
1923,4311,SWIRE MTN N1908,Debt Securities,,SWIRE MTN N1908
1924,4312,HENSON N1909,Debt Securities,,HENSON N1909
1925,4313,MULPHASPV N1909,Debt Securities,,MULPHASPV N1909
1926,4314,CITIC LTD N3109,Debt Securities,,CITIC LTD N3109
1927,4315,FITA B2002,Debt Securities,,FITA B2002
1928,4316,BOCHK N2002,Debt Securities,,BOCHK N2002
1929,4317,CITIC LTD N4609,Debt Securities,,CITIC LTD N4609
1930,4318,CLP-PF N2003,Debt Securities,,CLP-PF N2003
1931,4320,AXIATA N2004,Debt Securities,,AXIATA N2004
1932,4321,HUARONG F UGPS,Debt Securities,,HUARONG F UGPS
1933,4322,UNIONLIFE N2109,Debt Securities,,UNIONLIFE N2109
1934,4323,HBAP N2509,Debt Securities,,HBAP N2509
1935,4324,STANCHART B2109,Debt Securities,,STANCHART B2109
1936,4326,EMPEROR N2109,Debt Securities,,EMPEROR N2109
1937,4327,CH BANK N2011,Debt Securities,,CH BANK N2011
1938,4328,SHKP(CM)L I2011,Debt Securities,,SHKP(CM)L I2011
1939,4329,JIAYUAN N1809,Debt Securities,,JIAYUAN N1809
1940,4332,AMGEN-T,Equity,Trading Only Securities,AMGEN-T
1941,4333,CISCO-T,Equity,Trading Only Securities,思科—Τ
1942,4335,INTEL-T,Equity,Trading Only Securities,英特爾—Τ
1943,4336,APPL MATERIAL-T,Equity,Trading Only Securities,應用材料—Τ
1944,4337,STARBUCKS-T,Equity,Trading Only Securities,星巴克—Ｔ
1945,4338,MICROSOFT-T,Equity,Trading Only Securities,微軟—Τ
1946,4362,ISHARES KOR-TR,Equity,Trading Only Securities,ＩＳ南韓基金ＴＲ
1947,4363,ISHARES TWN-TR,Equity,Trading Only Securities,ＩＳ台灣基金ＴＲ
1948,4500,CEBHK N1909,Debt Securities,,CEBHK N1909
1949,4501,SINOCHEM N2011,Debt Securities,,SINOCHEM N2011
1950,4502,SINOCHEM N4011,Debt Securities,,SINOCHEM N4011
1951,4503,CHINA OVS N2011,Debt Securities,,CHINA OVS N2011
1952,4504,FUBON BK N2011,Debt Securities,,FUBON BK N2011
1953,4505,HKE FIN N2012,Debt Securities,,HKE FIN N2012
1954,4506,CNOOC F11 N2101,Debt Securities,,CNOOC F11 N2101
1955,4507,CNOOC F11 N4101,Debt Securities,,CNOOC F11 N4101
1956,4508,YESTAR HC N2109,Debt Securities,,YESTAR HC N2109
1957,4509,INDSTRLBK N1909,Debt Securities,,INDSTRLBK N1909
1958,4510,CITIC PAC N2104,Debt Securities,,CITIC PAC N2104
1959,4511,STATEGRID N2005,Debt Securities,,STATEGRID N2005
